Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
fca9de4f5fcaf234c0dc3656d97ea2ed;07/11/2023;07/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;RN;DPF/MOS/RN                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
057e13dfe2311b311e45e341240da4da;07/11/2023;07/11/2023;Operacao Simples ;Tráfico de Armas                                                                                                                ;DF;SR/PF/DF                                                        ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
16e9f37d5925c2d741c05d3394591da1;07/11/2023;07/11/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
babdef2feeb459215f154277a290cec1;07/11/2023;07/11/2023;Operacao de Apoio;Crimes Previdenciários                                                                                                          ;MA;SR/PF/MA                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
9a75a9a654c981168160f7250d240e4a;07/11/2023;07/11/2023;Operacao Simples ;Tráfico de Drogas                                                                                                               ;MS;DPF/PPA/MS                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
35fc608984a172f7b06b0a5f7fb12522;07/11/2023;07/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
bac03486f0843756d00a9b08d9625a25;07/11/2023;07/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
50cb7a9c0070c80dcf8d8bb1aa786816;07/11/2023;07/11/2023;Operacao de Apoio;Crimes de Corrupção                                                                                                             ;PE;SR/PF/PE                                                        ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
01d34a3d6170e50d3504b34780f1e96e;07/11/2023;07/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
1464fdc6211b3bcca0d8d02234158248;07/11/2023;07/11/2023;Operacao de Apoio;Tráfico de Drogas                                                                                                               ;AC;GISE/CGPRE/AC                                                   ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
